year,country,gdp
1984,列支敦士登,5.026173554070731
1985,列支敦士登,5.290789955638759
1986,列支敦士登,7.793651676024241
1987,列支敦士登,10.5284334763948
1988,列支敦士登,11.6175767101756
1989,列支敦士登,11.2000091692646
1990,列支敦士登,14.2146623956234
1991,列支敦士登,14.841520223152001
1992,列支敦士登,16.31197909259
1993,列支敦士登,16.7310449377369
1994,列支敦士登,19.4811822768151
1995,列支敦士登,24.284613953488403
1996,列支敦士登,25.040332524271797
1997,列支敦士登,22.984103906842098
1998,列支敦士登,24.797213408746
1999,列支敦士登,26.640260950605796
2000,列支敦士登,24.839531027948798
2001,列支敦士登,24.918227068025598
2002,列支敦士登,26.8863082253304
2003,列支敦士登,30.7069131952179
2004,列支敦士登,34.5436268596703
2005,列支敦士登,36.592515258593004
2006,列支敦士登,40.002392726112596
2007,列支敦士登,46.0129956681106
2008,列支敦士登,50.814329240144
2009,列支敦士登,45.045492142266305
2010,列支敦士登,50.8236647808994
2011,列支敦士登,57.3997747747748
2012,列支敦士登,54.5600938466461
2013,列支敦士登,63.917358938396795
2014,列支敦士登,66.5717092337918
2015,列支敦士登,62.6839152119701
2016,列支敦士登,62.1463365130911
2017,列支敦士登,0
1960,斯里兰卡,14.098739495798299
1961,斯里兰卡,14.4432773109244
1962,斯里兰卡,14.341563786008201
1963,斯里兰卡,12.4067226890756
1964,斯里兰卡,13.097478991596601
1965,斯里兰卡,16.9831932773109
1966,斯里兰卡,17.5147058823529
1967,斯里兰卡,18.594650205761297
1968,斯里兰卡,18.0134453781513
1969,斯里兰卡,19.6554621848739
1970,斯里兰卡,22.964705882352902
1971,斯里兰卡,23.6930860033727
1972,斯里兰卡,25.5393634840871
1973,斯里兰卡,28.75625
1974,斯里兰卡,35.7458646616541
1975,斯里兰卡,37.9129814550642
1976,斯里兰卡,35.9131985731272
1977,斯里兰卡,41.0450958286359
1978,斯里兰卡,27.3318385650224
1979,斯里兰卡,33.646114322414896
1980,斯里兰卡,40.2462189957653
1981,斯里兰卡,44.1584415584416
1982,斯里兰卡,47.6876501681884
1983,斯里兰卡,51.6791330216745
1984,斯里兰卡,60.4347484276729
1985,斯里兰卡,59.7846097201767
1986,斯里兰卡,64.0521056388294
1987,斯里兰卡,66.8216711956522
1988,斯里兰卡,69.7837158126375
1989,斯里兰卡,69.87267683772541
1990,斯里兰卡,80.3255117324014
1991,斯里兰卡,90.0036258158086
1992,斯里兰卡,97.0301163586585
1993,斯里兰卡,103.386796357616
1994,斯里兰卡,117.176042088223
1995,斯里兰卡,130.296975609756
1996,斯里兰卡,138.977383752488
1997,斯里兰卡,150.919138837091
1998,斯里兰卡,157.94972847168302
1999,斯里兰卡,156.563278595696
2000,斯里兰卡,163.30814179976602
2001,斯里兰卡,157.497538048344
2002,斯里兰卡,165.365356470834
2003,斯里兰卡,188.817654372151
2004,斯里兰卡,206.625259412986
2005,斯里兰卡,244.057910447761
2006,斯里兰卡,282.798149245918
2007,斯里兰卡,323.50248410821604
2008,斯里兰卡,407.138123097316
2009,斯里兰卡,420.66217871534894
2010,斯里兰卡,567.257492219043
2011,斯里兰卡,652.927530054664
2012,斯里兰卡,684.3440931511229
2013,斯里兰卡,743.1780653836321
2014,斯里兰卡,793.564498405771
2015,斯里兰卡,806.0408068857749
2016,斯里兰卡,824.010387095356
2017,斯里兰卡,880.19706803834
1960,莱索托,0.34579308413831705
1961,莱索托,0.356992860142797
1962,莱索托,0.418591628167437
1963,莱索托,0.47039059218815604
1964,莱索托,0.5193896122077559
1965,莱索托,0.548789024219516
1966,莱索托,0.566988660226795
1967,莱索托,0.5926081478370431
1968,莱索托,0.614447711045779
1969,莱索托,0.659666806663867
1970,莱索托,0.6873862522749551
1971,莱索托,0.764821029082774
1972,莱索托,0.809158319240276
1973,莱索托,1.21181556195965
1974,莱索托,1.50846210448859
1975,莱索托,1.49560513860717
1976,莱索托,1.47654093836247
1977,莱索托,1.9330726770929199
1978,莱索托,2.66559337626495
1979,莱索托,2.90142517814727
1980,莱索托,4.31561376476631
1981,莱索托,4.34188034188034
1982,莱索托,3.4874682261926697
1983,莱索托,3.86699308859169
1984,莱索托,3.3315847624212003
1985,莱索托,2.68626912549917
1986,莱索托,3.1886288840262598
1987,莱索托,4.02774852652259
1988,莱索托,4.70389179678909
1989,莱索托,4.95404888092424
1990,莱索托,5.96415104549144
1991,莱索托,7.0432919277152095
1992,莱索托,8.31033941093969
1993,莱索托,8.35592802276831
1994,莱索托,8.782504506026811
1995,莱索托,10.0188985691048
1996,莱索托,9.4612327588212
1997,莱索托,9.979960286458331
1998,莱索托,9.28458205958432
1999,莱索托,9.1277129061298
2000,莱索托,8.872952678751549
2001,莱索托,8.25706961238689
2002,莱索托,7.7578069767662505
2003,莱索托,11.5783293455127
2004,莱索托,15.1123665552047
2005,莱索托,16.823509348513202
2006,莱索托,18.001055896034902
2007,莱索托,17.162627530019602
2008,莱索托,17.5853499491599
2009,莱索托,17.731995232307
2010,莱索托,23.946009453810202
2011,莱索托,27.9204947726553
2012,莱索托,26.775450560155903
2013,莱索托,25.3399245533308
2014,莱索托,26.082695518008
2015,莱索托,22.8979903979675
2016,莱索托,23.143234713948
2017,莱索托,25.6535237326551
1960,立陶宛,0
1961,立陶宛,0
1962,立陶宛,0
1963,立陶宛,0
1964,立陶宛,0
1965,立陶宛,0
1966,立陶宛,0
1967,立陶宛,0
1968,立陶宛,0
1969,立陶宛,0
1970,立陶宛,0
1971,立陶宛,0
1972,立陶宛,0
1973,立陶宛,0
1974,立陶宛,0
1975,立陶宛,0
1976,立陶宛,0
1977,立陶宛,0
1978,立陶宛,0
1979,立陶宛,0
1980,立陶宛,0
1981,立陶宛,0
1982,立陶宛,0
1983,立陶宛,0
1984,立陶宛,0
1985,立陶宛,0
1986,立陶宛,0
1987,立陶宛,0
1988,立陶宛,0
1989,立陶宛,0
1990,立陶宛,0
1991,立陶宛,0
1992,立陶宛,0
1993,立陶宛,0
1994,立陶宛,0
1995,立陶宛,78.7078226051698
1996,立陶宛,83.8510902028485
1997,立陶宛,101.202744928787
1998,立陶宛,112.40360897712601
1999,立陶宛,109.72878636167499
2000,立陶宛,115.39211480362499
2001,立陶宛,122.524989210186
2002,立陶宛,142.783572837419
2003,立陶宛,188.025769881557
2004,立陶宛,226.499305762543
2005,立陶宛,261.255759422814
2006,立陶宛,302.160602334044
2007,立陶宛,397.38180076628305
2008,立陶宛,478.505511488365
2009,立陶宛,374.406734778982
2010,立陶宛,370.247183645516
2011,立陶宛,434.190615044429
2012,立陶宛,428.265868298189
2013,立陶宛,464.50990764253197
2014,立陶宛,484.85169331367996
2015,立陶宛,413.92396557633697
2016,立陶宛,430.21972484829905
2017,立陶宛,476.329611684141
1960,卢森堡,7.03925705942958
1961,卢森堡,7.04145671350213
1962,卢森堡,7.41509480796284
1963,卢森堡,7.91140595772755
1964,卢森堡,9.03158753943622
1965,卢森堡,9.21600736304026
1966,卢森堡,9.68440149470951
1967,卢森堡,9.747217625353269
1968,卢森堡,10.6644713082052
1969,卢森堡,12.348789805020001
1970,卢森堡,15.091550625252099
1971,卢森堡,15.7231077177053
1972,卢森堡,19.687330217212
1973,卢森堡,27.018746636307203
1974,卢森堡,32.9586101905551
1975,卢森堡,32.3343161127564
1976,卢森堡,35.4426802507837
1977,卢森堡,39.2289589195273
1978,卢森堡,48.848690918406604
1979,卢森堡,57.1145776004403
1980,卢森堡,62.3200565595255
1981,卢森堡,52.318086701434204
1982,卢森堡,47.645495320501496
1983,卢森堡,46.8369783037475
1984,卢森堡,45.9489158056409
1985,卢森堡,47.38559684761191
1986,卢森堡,69.2126413220155
1987,卢森堡,86.14215559157209
1988,卢森堡,97.50161053209
1989,卢森堡,103.915047092547
1990,卢森堡,132.292479478513
1991,卢森堡,143.218787950384
1992,卢森堡,160.657407779172
1993,卢森堡,164.869001865672
1994,卢森堡,183.25791415481098
1995,卢森堡,215.881704980843
1996,卢森堡,217.76609771987
1997,卢森堡,197.31912494361697
1998,卢森堡,202.091220271171
1999,卢森堡,222.35929043255902
2000,卢森堡,212.635148332412
2001,卢森堡,212.724187919463
2002,卢森堡,236.163288161114
2003,卢森堡,295.573250564334
2004,卢森堡,346.852818475292
2005,卢森堡,373.473946026614
2006,卢森堡,424.14308116923894
2007,卢森堡,508.881344100739
2008,卢森堡,558.496865387432
2009,卢森堡,513.705432064462
2010,卢森堡,532.124768122957
2011,卢森堡,600.046302344135
2012,卢森堡,566.7796178707171
2013,卢森堡,617.393522123049
2014,卢森堡,661.038532367572
2015,卢森堡,577.4445795472969
2016,卢森堡,606.914834431221
2017,卢森堡,640.234123397075
1960,拉脱维亚,0
1961,拉脱维亚,0
1962,拉脱维亚,0
1963,拉脱维亚,0
1964,拉脱维亚,0
1965,拉脱维亚,0
1966,拉脱维亚,0
1967,拉脱维亚,0
1968,拉脱维亚,0
1969,拉脱维亚,0
1970,拉脱维亚,0
1971,拉脱维亚,0
1972,拉脱维亚,0
1973,拉脱维亚,0
1974,拉脱维亚,0
1975,拉脱维亚,0
1976,拉脱维亚,0
1977,拉脱维亚,0
1978,拉脱维亚,0
1979,拉脱维亚,0
1980,拉脱维亚,0
1981,拉脱维亚,0
1982,拉脱维亚,0
1983,拉脱维亚,0
1984,拉脱维亚,0
1985,拉脱维亚,0
1986,拉脱维亚,0
1987,拉脱维亚,0
1988,拉脱维亚,0
1989,拉脱维亚,0
1990,拉脱维亚,0
1991,拉脱维亚,0
1992,拉脱维亚,0
1993,拉脱维亚,0
1994,拉脱维亚,0
1995,拉脱维亚,57.705162578437005
1996,拉脱维亚,59.5200740173558
1997,拉脱维亚,65.0847205419792
1998,拉脱维亚,71.4588228285476
1999,拉脱维亚,75.18044679317799
2000,拉脱维亚,79.3420625724218
2001,拉脱维亚,83.347481531229
2002,拉脱维亚,95.29948840381991
2003,拉脱维亚,117.317033575206
2004,拉脱维亚,143.55307662287
2005,拉脱维亚,169.09366521468598
2006,拉脱维亚,214.368121394532
2007,拉脱维亚,308.979811243332
2008,拉脱维亚,356.579988305803
2009,拉脱维亚,262.509007506255
2010,拉脱维亚,237.96118300837102
2011,拉脱维亚,282.465511971364
2012,拉脱维亚,281.708123517896
2013,拉脱维亚,302.764854357497
2014,拉脱维亚,313.827801464181
2015,拉脱维亚,270.900196627977
2016,拉脱维亚,277.341402173664
2017,拉脱维亚,301.982317763706
1960,中国澳门特别行政区,0
1961,中国澳门特别行政区,0
1962,中国澳门特别行政区,0
1963,中国澳门特别行政区,0
1964,中国澳门特别行政区,0
1965,中国澳门特别行政区,0
1966,中国澳门特别行政区,0
1967,中国澳门特别行政区,0
1968,中国澳门特别行政区,0
1969,中国澳门特别行政区,0
1970,中国澳门特别行政区,0
1971,中国澳门特别行政区,0
1972,中国澳门特别行政区,0
1973,中国澳门特别行政区,0
1974,中国澳门特别行政区,0
1975,中国澳门特别行政区,0
1976,中国澳门特别行政区,0
1977,中国澳门特别行政区,0
1978,中国澳门特别行政区,0
1979,中国澳门特别行政区,0
1980,中国澳门特别行政区,0
1981,中国澳门特别行政区,0
1982,中国澳门特别行政区,11.304571300073901
1983,中国澳门特别行政区,11.2148656252512
1984,中国澳门特别行政区,12.9228165368246
1985,中国澳门特别行政区,13.4882732409861
1986,中国澳门特别行政区,15.174961313832199
1987,中国澳门特别行政区,19.4124697245874
1988,中国澳门特别行政区,22.692336392806503
1989,中国澳门特别行政区,26.8325470817411
1990,中国澳门特别行政区,32.2092008477746
1991,中国澳门特别行政区,37.3511737441125
1992,中国澳门特别行政区,48.7901860190911
1993,中国澳门特别行政区,56.2553341031176
1994,中国澳门特别行政区,62.65844252101051
1995,中国澳门特别行政区,69.96034036998921
1996,中国澳门特别行政区,71.2253966659972
1997,中国澳门特别行政区,72.1126478000828
1998,中国澳门特别行政区,67.4236727327418
1999,中国澳门特别行政区,64.9057170385015
2000,中国澳门特别行政区,67.2049240583611
2001,中国澳门特别行政区,68.1122798282193
2002,中国澳门特别行政区,73.2267782010108
2003,中国澳门特别行政区,81.9503316212038
2004,中国澳门特别行政区,105.856248909277
2005,中国澳门特别行政区,120.922220419168
2006,中国澳门特别行政区,147.896618091834
2007,中国澳门特别行政区,183.404472429971
2008,中国澳门特别行政区,209.174449196394
2009,中国澳门特别行政区,214.755207093922
2010,中国澳门特别行政区,281.236409987253
2011,中国澳门特别行政区,367.098600683445
2012,中国澳门特别行政区,430.315773664251
2013,中国澳门特别行政区,515.520759015183
2014,中国澳门特别行政区,553.479986478196
2015,中国澳门特别行政区,453.61678146524696
2016,中国澳门特别行政区,453.872997210792
2017,中国澳门特别行政区,507.51059058061304
1960,圣马丁（法属）,0
1961,圣马丁（法属）,0
1962,圣马丁（法属）,0
1963,圣马丁（法属）,0
1964,圣马丁（法属）,0
1965,圣马丁（法属）,0
1966,圣马丁（法属）,0
1967,圣马丁（法属）,0
1968,圣马丁（法属）,0
1969,圣马丁（法属）,0
1970,圣马丁（法属）,0
1971,圣马丁（法属）,0
1972,圣马丁（法属）,0
1973,圣马丁（法属）,0
1974,圣马丁（法属）,0
1975,圣马丁（法属）,0
1976,圣马丁（法属）,0
1977,圣马丁（法属）,0
1978,圣马丁（法属）,0
1979,圣马丁（法属）,0
1980,圣马丁（法属）,0
1981,圣马丁（法属）,0
1982,圣马丁（法属）,0
1983,圣马丁（法属）,0
1984,圣马丁（法属）,0
1985,圣马丁（法属）,0
1986,圣马丁（法属）,0
1987,圣马丁（法属）,0
1988,圣马丁（法属）,0
1989,圣马丁（法属）,0
1990,圣马丁（法属）,0
1991,圣马丁（法属）,0
1992,圣马丁（法属）,0
1993,圣马丁（法属）,0
1994,圣马丁（法属）,0
1995,圣马丁（法属）,0
1996,圣马丁（法属）,0
1997,圣马丁（法属）,0
1998,圣马丁（法属）,0
1999,圣马丁（法属）,0
2000,圣马丁（法属）,0
2001,圣马丁（法属）,0
2002,圣马丁（法属）,0
2003,圣马丁（法属）,0
2004,圣马丁（法属）,0
2005,圣马丁（法属）,0
2006,圣马丁（法属）,0
2007,圣马丁（法属）,0
2008,圣马丁（法属）,0
2009,圣马丁（法属）,0
2010,圣马丁（法属）,0
2011,圣马丁（法属）,0
2012,圣马丁（法属）,0
2013,圣马丁（法属）,0
2014,圣马丁（法属）,0
2015,圣马丁（法属）,0
2016,圣马丁（法属）,0
2017,圣马丁（法属）,0
1960,摩洛哥,20.371507163323802
1961,摩洛哥,20.2568953660705
1962,摩洛哥,23.7960642229029
1963,摩洛哥,26.572473273392
1964,摩洛哥,27.9833976879755
1965,摩洛哥,29.4832526430195
1966,摩洛哥,28.7639561308171
1967,摩洛哥,30.4633929453611
1968,摩洛哥,32.7141586799723
1969,摩洛哥,36.5161545301848
1970,摩洛哥,39.5632842604486
1971,摩洛哥,43.5663366336634
1972,摩洛哥,50.741175447748205
1973,摩洛哥,62.4217779833938
1974,摩洛哥,76.7540848551421
1975,摩洛哥,89.8482418260333
1976,摩洛哥,95.8432330912136
1977,摩洛哥,110.49896742388901
1978,摩洛哥,132.368541051672
1979,摩洛哥,159.121335692852
1980,摩洛哥,217.287700553777
1981,摩洛哥,177.881717224446
1982,摩洛哥,176.923413581272
1983,摩洛哥,162.51460689325398
1984,摩洛哥,148.247285284604
1985,摩洛哥,149.91283215740802
1986,摩洛哥,194.621753218224
1987,摩洛哥,217.652610417265
1988,摩洛哥,257.052961835037
1989,摩洛哥,263.142201880257
1990,摩洛哥,301.801085619305
1991,摩洛哥,322.853881652999
1992,摩洛哥,337.1106943078
1993,摩洛哥,316.554736638348
1994,摩洛哥,356.04137422579595
1995,摩洛哥,390.302854683841
1996,摩洛哥,431.61452678438303
1997,摩洛哥,391.478445260838
1998,摩洛哥,418.062193786181
1999,摩洛哥,416.32027599853103
2000,摩洛哥,388.572513363448
2001,摩洛哥,394.595812173759
2002,摩洛哥,422.36836820615196
2003,摩洛哥,520.640588339739
2004,摩洛哥,596.260201623816
2005,摩洛哥,623.430226508742
2006,摩洛哥,686.408254809223
2007,摩洛哥,790.4129487445531
2008,摩洛哥,925.0725778356971
2009,摩洛哥,928.9732037581759
2010,摩洛哥,932.167466615977
2011,摩洛哥,1013.7047429510899
2012,摩洛哥,982.663066153632
2013,摩洛哥,1068.25649872108
2014,摩洛哥,1100.81248587369
2015,摩洛哥,1011.7980807636
2016,摩洛哥,1033.11649248024
2017,摩洛哥,1097.14300453983
1960,摩纳哥,0
1961,摩纳哥,0
1962,摩纳哥,0
1963,摩纳哥,0
1964,摩纳哥,0
1965,摩纳哥,0
1966,摩纳哥,0
1967,摩纳哥,0
1968,摩纳哥,0
1969,摩纳哥,0
1970,摩纳哥,2.93073868023221
1971,摩纳哥,3.27651487962757
1972,摩纳哥,4.02460333237637
1973,摩纳哥,5.23552815119127
1974,摩纳哥,5.63939670704419
1975,摩纳哥,7.11922994225545
1976,摩纳哥,7.353399119350651
1977,摩纳哥,8.11250927388998
1978,摩纳哥,10.0053573538751
1979,摩纳哥,12.0989829346372
1980,摩纳哥,13.7813099565913
1981,摩纳哥,12.051660255159199
1982,摩纳哥,11.432290717794299
1983,摩纳哥,10.9255178101486
1984,摩纳哥,10.373149562508301
1985,摩纳哥,10.8285107652158
1986,摩纳哥,15.152095882378
1987,摩纳哥,18.390955952565502
1988,摩纳哥,20.0067466708261
1989,摩纳哥,20.1011685120284
1990,摩纳哥,24.813160538531598
1991,摩纳哥,24.8049753854794
1992,摩纳哥,27.3706700175938
1993,摩纳哥,25.7444002297964
1994,摩纳哥,27.2029779328662
1995,摩纳哥,31.3027089513587
1996,摩纳哥,31.3784880103606
1997,摩纳哥,28.4018222099117
1998,摩纳哥,29.345788211093797
1999,摩纳哥,29.060093076651
2000,摩纳哥,26.4788381557966
2001,摩纳哥,26.7142496644295
2002,摩纳哥,29.0584086203651
2003,摩纳哥,35.891269751693
2004,摩纳哥,41.1016985348895
2005,摩纳哥,42.0308419350827
2006,摩纳哥,45.82988332706061
2007,摩纳哥,58.6791678072817
2008,摩纳哥,64.7649040574191
2009,摩纳哥,54.516532370102794
2010,摩纳哥,53.6264900662252
2011,摩纳哥,60.80344731720879
2012,摩纳哥,57.430296800719496
2013,摩纳哥,65.5337227827934
2014,摩纳哥,70.602361682367
2015,摩纳哥,62.5884440501275
2016,摩纳哥,64.6869469026549
2017,摩纳哥,64.1537074599955
1960,摩尔多瓦,0
1961,摩尔多瓦,0
1962,摩尔多瓦,0
1963,摩尔多瓦,0
1964,摩尔多瓦,0
1965,摩尔多瓦,0
1966,摩尔多瓦,0
1967,摩尔多瓦,0
1968,摩尔多瓦,0
1969,摩尔多瓦,0
1970,摩尔多瓦,0
1971,摩尔多瓦,0
1972,摩尔多瓦,0
1973,摩尔多瓦,0
1974,摩尔多瓦,0
1975,摩尔多瓦,0
1976,摩尔多瓦,0
1977,摩尔多瓦,0
1978,摩尔多瓦,0
1979,摩尔多瓦,0
1980,摩尔多瓦,0
1981,摩尔多瓦,0
1982,摩尔多瓦,0
1983,摩尔多瓦,0
1984,摩尔多瓦,0
1985,摩尔多瓦,0
1986,摩尔多瓦,0
1987,摩尔多瓦,0
1988,摩尔多瓦,0
1989,摩尔多瓦,0
1990,摩尔多瓦,0
1991,摩尔多瓦,0
1992,摩尔多瓦,0
1993,摩尔多瓦,0
1994,摩尔多瓦,0
1995,摩尔多瓦,17.5297992641489
1996,摩尔多瓦,16.9512217391304
1997,摩尔多瓦,19.3008116883117
1998,摩尔多瓦,16.9871750465549
1999,摩尔多瓦,11.707829573744299
2000,摩尔多瓦,12.8842939179951
2001,摩尔多瓦,14.8067359405602
2002,摩尔多瓦,16.618181684226002
2003,摩尔多瓦,19.8090743476826
2004,摩尔多瓦,25.982495558998398
2005,摩尔多瓦,29.88348836471
2006,摩尔多瓦,34.0824454919999
2007,摩尔多瓦,44.011894661405805
2008,摩尔多瓦,60.5484988452656
2009,摩尔多瓦,54.3942203139627
2010,摩尔多瓦,69.7496042621652
2011,摩尔多瓦,84.14360571107291
2012,摩尔多瓦,87.09165249269279
2013,摩尔多瓦,94.9668462198494
2014,摩尔多瓦,95.10219299495569
2015,摩尔多瓦,77.45231660334251
2016,摩尔多瓦,80.7148054086068
2017,摩尔多瓦,96.6975998702633
1960,马达加斯加,6.730817240763219
1961,马达加斯加,6.99161943857103
1962,马达加斯加,7.392869068515529
1963,马达加斯加,7.59345862971331
1964,马达加斯加,8.024821829241919
1965,马达加斯加,8.335634721623519
1966,马达加斯加,9.00264583688205
1967,马达加斯加,9.56436931142347
1968,马达加斯加,10.3166963636116
1969,马达加斯加,10.563910545386
1970,马达加斯加,11.118595697715001
1971,马达加斯加,11.995076299917901
1972,马达加斯加,13.4159068158511
1973,马达加斯加,16.5306234736254
1974,马达加斯加,19.1750819004689
1975,马达加斯加,22.8304923328758
1976,马达加斯加,21.818441939253997
1977,马达加斯加,23.5893040642896
1978,马达加斯加,26.6975511550569
1979,马达加斯加,34.6356588142486
1980,马达加斯加,40.4213990136698
1981,马达加斯加,35.9486820841885
1982,马达加斯加,35.2619807009621
1983,马达加斯加,35.1157399189742
1984,马达加斯加,29.3948547150097
1985,马达加斯加,28.578897124808
1986,马达加斯加,32.5828889058567
1987,马达加斯加,25.6563438228689
1988,马达加斯加,24.4250758838496
1989,马达加斯加,24.9805901477295
1990,马达加斯加,30.814798002876902
1991,马达加斯加,26.531419585258497
1992,马达加斯加,30.2445956432157
1993,马达加斯加,33.7084221090955
1994,马达加斯加,29.7704072247057
1995,马达加斯加,31.599012319746798
1996,马达加斯加,39.9502859278722
1997,马达加斯加,35.4577669712109
1998,马达加斯加,37.3870446751878
1999,马达加斯加,37.1751528253319
2000,马达加斯加,38.7767353909084
2001,马达加斯加,45.295753475680506
2002,马达加斯加,43.9725460761164
2003,马达加斯加,54.7403008024451
2004,马达加斯加,43.639344943740504
2005,马达加斯加,50.39293030823671
2006,马达加斯加,55.1588434854904
2007,马达加斯加,85.2462073924074
2008,马达加斯加,107.251379308286
2009,马达加斯加,96.1687957146431
2010,马达加斯加,99.82711338118129
2011,马达加斯加,115.518196176271
2012,马达加斯加,115.789748879562
2013,马达加斯加,124.235552693893
2014,马达加斯加,125.22957228176399
2015,马达加斯加,113.230208285758
2016,马达加斯加,118.486137351933
2017,马达加斯加,131.76313593550898
1960,马尔代夫,0
1961,马尔代夫,0
1962,马尔代夫,0
1963,马尔代夫,0
1964,马尔代夫,0
1965,马尔代夫,0
1966,马尔代夫,0
1967,马尔代夫,0
1968,马尔代夫,0
1969,马尔代夫,0
1970,马尔代夫,0
1971,马尔代夫,0
1972,马尔代夫,0
1973,马尔代夫,0
1974,马尔代夫,0
1975,马尔代夫,0
1976,马尔代夫,0
1977,马尔代夫,0
1978,马尔代夫,0
1979,马尔代夫,0
1980,马尔代夫,0.42463576158940397
1981,马尔代夫,0.44781456953642396
1982,马尔代夫,0.479358437935844
1983,马尔代夫,0.5782978723404251
1984,马尔代夫,1.09503546099291
1985,马尔代夫,1.27154929577465
1986,马尔代夫,1.41902097902098
1987,马尔代夫,1.41268980477223
1988,马尔代夫,1.6861047835990899
1989,马尔代夫,1.89535398230089
1990,马尔代夫,2.15089005235602
1991,马尔代夫,2.44468292682927
1992,马尔代夫,2.84853358561968
1993,马尔代夫,3.2232664233576602
1994,马尔代夫,3.5588438308887
1995,马尔代夫,3.98988954970263
1996,马尔代夫,4.50382327952421
1997,马尔代夫,5.082236023789299
1998,马尔代夫,5.40096397621071
1999,马尔代夫,5.89239753610875
2000,马尔代夫,6.24337145284622
2001,马尔代夫,8.70179738562091
2002,马尔代夫,8.9703125
2003,马尔代夫,10.521210546875
2004,马尔代夫,12.268295625
2005,马尔代夫,11.633624375
2006,马尔代夫,15.75200390625
2007,马尔代夫,18.683834609375
2008,马尔代夫,22.716461875
2009,马尔代夫,23.45294875
2010,马尔代夫,25.881760546875
2011,马尔代夫,27.743517600328698
2012,马尔代夫,28.8617057169634
2013,马尔代夫,32.9501138175405
2014,马尔代夫,36.9735159683753
2015,马尔代夫,41.0942479972407
2016,马尔代夫,43.791364618307696
2017,马尔代夫,47.3598997205433
1960,墨西哥,130.4
1961,墨西哥,141.6
1962,墨西哥,152.0
1963,墨西哥,169.6
1964,墨西哥,200.8
1965,墨西哥,218.4
1966,墨西哥,243.2
1967,墨西哥,265.6
1968,墨西哥,293.6
1969,墨西哥,324.8
1970,墨西哥,355.2
1971,墨西哥,392.0
1972,墨西哥,452.0
1973,墨西哥,552.8
1974,墨西哥,720.0
1975,墨西哥,880.0
1976,墨西哥,890.2597402597399
1977,墨西哥,818.141592920354
1978,墨西哥,1025.0
1979,墨西哥,1345.6140350877201
1980,墨西哥,2051.39086956522
1981,墨西哥,2639.59336734694
1982,墨西哥,1846.09157801418
1983,墨西哥,1561.59198584513
1984,墨西哥,1842.6149582836701
1985,墨西哥,1952.19789801479
1986,墨西哥,1345.50096436744
1987,墨西哥,1475.40738281817
1988,墨西哥,1816.11549975804
1989,墨西哥,2214.0066971358897
1990,墨西哥,2612.53582805945
1991,墨西哥,3131.42768453485
1992,墨西哥,3631.5759824227002
1993,墨西哥,5007.36065605341
1994,墨西哥,5278.13238126278
1995,墨西哥,3600.73909243855
1996,墨西哥,4109.75595310156
1997,墨西哥,5004.13483109175
1998,墨西哥,5265.02129378284
1999,墨西哥,6002.32874042927
2000,墨西哥,7079.06744574644
2001,墨西哥,7567.06300589791
2002,墨西哥,7721.06378935377
2003,墨西哥,7293.36319677449
2004,墨西哥,7822.4060198476
2005,墨西哥,8774.76221382101
2006,墨西哥,9753.87131716089
2007,墨西哥,10526.9628227888
2008,墨西哥,11099.8906358662
2009,墨西哥,9000.45350649351
2010,墨西哥,10578.0129558405
2011,墨西哥,11804.896019576101
2012,墨西哥,12010.899870154499
2013,墨西哥,12744.4308471657
2014,墨西哥,13145.6396742524
2015,墨西哥,11705.6461992769
2016,墨西哥,10779.036181760699
2017,墨西哥,11577.361899981499
1960,马绍尔群岛,0
1961,马绍尔群岛,0
1962,马绍尔群岛,0
1963,马绍尔群岛,0
1964,马绍尔群岛,0
1965,马绍尔群岛,0
1966,马绍尔群岛,0
1967,马绍尔群岛,0
1968,马绍尔群岛,0
1969,马绍尔群岛,0
1970,马绍尔群岛,0
1971,马绍尔群岛,0
1972,马绍尔群岛,0
1973,马绍尔群岛,0
1974,马绍尔群岛,0
1975,马绍尔群岛,0
1976,马绍尔群岛,0
1977,马绍尔群岛,0
1978,马绍尔群岛,0
1979,马绍尔群岛,0
1980,马绍尔群岛,0
1981,马绍尔群岛,0.3102
1982,马绍尔群岛,0.34918
1983,马绍尔群岛,0.41749
1984,马绍尔群岛,0.45144
1985,马绍尔群岛,0.43879
1986,马绍尔群岛,0.55989
1987,马绍尔群岛,0.62983
1988,马绍尔群岛,0.70688
1989,马绍尔群岛,0.72798
1990,马绍尔群岛,0.78476
1991,马绍尔群岛,0.82507
1992,马绍尔群岛,0.91063
1993,马绍尔群岛,0.99461
1994,马绍尔群岛,1.08071
1995,马绍尔群岛,1.2023
1996,马绍尔群岛,1.10858
1997,马绍尔群岛,1.107056
1998,马绍尔群岛,1.122794
1999,马绍尔群岛,1.143263
2000,马绍尔群岛,1.153475
2001,马绍尔群岛,1.22824
2002,马绍尔群岛,1.317382
2003,马绍尔群岛,1.313985
2004,马绍尔群岛,1.338064
2005,马绍尔群岛,1.419225
2006,马绍尔群岛,1.454741
2007,马绍尔群岛,1.538846
2008,马绍尔群岛,1.531358
2009,马绍尔群岛,1.517726
2010,马绍尔群岛,1.621647
2011,马绍尔群岛,1.743321
2012,马绍尔群岛,1.828748
2013,马绍尔群岛,1.877074
2014,马绍尔群岛,1.846895
2015,马绍尔群岛,1.845996
2016,马绍尔群岛,2.005584
2017,马绍尔群岛,2.12881
1960,北马其顿,0
1961,北马其顿,0
